id_expo,nombre_expo,nombre_expo_ano,descripcion_expo,autor_texto,id_autor_texto,documento_ppal,id_documentos_expo,ano_ini,mes_ini,dia_ini,ano_fin,mes_fin,dia_fin,fecha_ini,fecha_fin,duracion_dias,artistas,id_personas_artistas,curadores,id_personas_curadores,presentadores,id_personas_presentadores,nombre_espacio,id_espacio,obras,id_obras,apoyan_auspicia,id_personas_apoyan,id_organizaciones_apoyan,id_img_doc_fk,observaciones_expos,tipo_expo,expo_order
777,Quinto Guión de la Exposición Permanente de la Colección,Quinto Guión de la Exposición Permanente de la Colección*2014,,,,,,2014,8,9,2014,11,30,2014-08-09,2014-11-30,113,,,Un Lugar de la Plastica,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Ministerio de Cultura, Alcaldía de Cali, Comfandi, Banco de Occidente, Carvajal, Sura, Epsa, Celsia, Coéxito, Atlas, Ingenio Manuelita, Bancolombia, Gases de Occidente, Baterías Mac, Harinera del Valle",,,,,,790
778,El mejor equipo del mundo ¡hijueputa!,El mejor equipo del mundo ¡hijueputa!*2014,,Leonardo Herrera,,,,2014,9,5,2014,9,25,2014-09-05,2014-09-25,20,Leonardo Herrera,,Leonardo Herrera,,,,Sala Alterna,,,,,,,,,,791
779,Inversiones & Valores,Inversiones & Valores*2014,,Carlos Quintero,,,,2014,10,10,2014,11,2,2014-10-10,2014-11-02,23,Juan David Medina,,Carlos Quintero,,,,Sala Alterna,,,,,,,,,,792
780,Cartografías de un mundo conocido,Cartografías de un mundo conocido*2014,,"Leonardo Herrera, Ernesto Ordoñez, Camilo Aguirre, William Narváez, Vanessa Sandoval ",,d.287,,2014,11,14,2014,12,14,2014-11-14,2014-12-14,30,Vanessa Sandoval,,"José Horacio Martínez, Jenny Vilá, Elkin Calderón",,,,Sala Alterna,,,,"Bloc 2014, Proartes, Lugar a Dudas, Camina al Río, La Sucursal.clo",,,,Proyecto Ganador de una de las becas Bloc de 2014,,793
781,Territorio en discusión,Territorio en discusión*2014,,,,d.279,,2014,11,22,2015,1,18,2014-11-22,2015-01-18,57,"Adrián Gaitán, Mario Opazo, Henry Salazar, Colectivo Sector Reforma",,Yohanna Roa,,,,Jardines del Museo,,,,"Ministerio de Cultura, Alcaldía de Cali, Comfandi, Banco de Occidente, Carvajal, Sura, Epsa, Celsia, Coéxito, Atlas, Ingenio Manuelita, Bancolombia, Gases de Occidente, Baterías Mac, Harinera del Valle, Alianza Fiduciaria, Lago y Sáenz, Young & Rubicam, Deloitte, Óscar Darío Morales, Noralba de Morales, Santiago Eder",,,,,,794
782,Tejadita: viajero y sibarita,Tejadita: viajero y sibarita*2014,,"William Contreras Alfonso, Ana María Gómez García",,d.284,d.283,2014,12,11,2015,2,22,2014-12-11,2015-02-22,73,Hernando Tejada,,William Contreras Alfonso,,,,"Sala de la Colección-Maritza Uribe de Urdinola, Sala Subterránea",,Teresa la mujer mesa,2305,"Ministerio de Cultura, Alcaldía de Cali, Comfandi, Banco de Occidente, Carvajal, Sura, Epsa, Celsia, Coéxito, Atlas, Ingenio Manuelita, Bancolombia, Gases de Occidente, Baterías Mac, Harinera del Valle, Fundación Bolivar Davivienda, La Cabaña, Museo de Arte Moderno de Medellín",,,,,,795
783,I will always love you,I will always love you*2015,,Jorge Acero,,d.299,,2015,2,6,2015,4,12,2015-02-06,2015-04-12,65,Jorge Acero,,Circular presents :Daniel Tejada & Sergio Zapata & David León & Adrián Gaitán,,,,Sala Alterna,,,,,,,,,,796
784,Sexta Rotación: La Colección del Museo La Tertulia en Diálogo con la colección de la Fundación Arte Vivo Otero Herrera,Sexta Rotación: La Colección del Museo La Tertulia en Diálogo con la colección de la Fundación Arte Vivo Otero Herrera*2015,,,,,,2015,2,20,,,,2015-02-20,1900-01-01,#NUM!,,,,,,,CP,,,,,,,,,,797
785,El Bucle,El Bucle*2015,,"Andrés Fresneda, Juan Pablo Fajardo",,d.297,,2015,2,20,2015,6,20,2015-02-20,2015-06-20,120,"Inu Waters, Jim Pluk, Mateo Rivano, Powerpaola, Stinkfish, Typozon",,"Andrés Fresneda, Juan Pablo Fajardo",,,,Sala Alterna,,,,"Ministerio de Cultura, Alcaldía de Cali, Comfandi, Banco de Occidente, Carvajal, Sura, Epsa, Celsia, Coéxito, Atlas, Ingenio Manuelita, Bancolombia, Gases de Occidente, Baterías Mac, Harinera del Valle, Fundación Bolivar Davivienda, La Cabaña, Pintuco, Fundación Orbis",,,,,,798
786,La Condición Urbana ,La Condición Urbana *2015,,Alejandro Martín Maldonado,,d.297,,2015,2,20,2015,6,20,2015-02-20,2015-06-20,120,León Ferrari,,Alejandro Martín Maldonado,,,,CP,,"Licopodio 15, Planta 2, Avenida","3070, 3067, 3071","Ministerio de Cultura, Alcaldía de Cali, Comfandi, Banco de Occidente, Carvajal, Sura, Epsa, Celsia, Coéxito, Atlas, Ingenio Manuelita, Bancolombia, Gases de Occidente, Baterías Mac, Harinera del Valle, Fundación Bolivar Davivienda, La Cabaña, Pintuco, Fundación Orbis",,,,,,799
787,Un hechizo en el espacio,Un hechizo en el espacio*2015,,,,d.282,d.280,2015,4,10,2015,6,14,2015-04-10,2015-06-14,65,"Ana María Millán, Giovanni Vargas",,Éricka Flórez,,,,Sala Subterránea,,,,"Ministerio de Cultura, Alcaldía de Cali, Comfandi, Bancolombia, Fundación Bolivar Davivienda, Pintuco, Fundación Orbis, Banco de Occidente, Sura, Epsa, Celsia, Atlas, Ingenio Manuelita, Harinera del Valle, La Cabaña, Carvajal, Baterías Mac, Lago y Sáenz, Deloitte, Young & Rubicam, Santiago Eder, Fundación Harold Eder",,,,,,800
788,El diablo probablemente,El diablo probablemente*2015,,,,,d.280,2015,4,11,2015,6,14,2015-04-11,2015-06-14,64,"Ana María Millán, Antonio Ungar, Antonio Yemail, Éricka Flórez, Hernán Barón, Joni B, La Silueta, Laagencia, Lucas Ospina, Luisa Ungar, María Isabel Rueda, Pablo Besse, Power Paola, Rubén Mendoza, Tatiana Acevedo, Tupac Cruz, Verónica Lehner",,Alejandro Martín Maldonado,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Fundación Misol, Ministerio de Cultura, Alcaldía de Cali, Comfandi, Bancolombia, Fundación Bolivar Davivienda, Pintuco, Fundación Orbis, Banco de Occidente, Sura, Epsa, Celsia, Atlas, Ingenio Manuelita, Harinera del Valle, La Cabaña, Carvajal, Baterías Mac, Lago y Sáenz, Deloitte, Young & Rubicam, Santiago Eder, Fundación Harold Eder",,,,,,801
789,Objeto Workshops,Objeto Workshops*2015,,,,,,2015,5,29,2015,6,24,2015-05-29,2015-06-24,26,"Breyner Huertas, Carlos Duque, Carlos Tamayo, Dayhana Muñoz, Hermann Yusty, Irene Fuga, Jim Stoten, Jorge Acero, Nadia Granados, Samuel Bohórquez, Wilson Díaz",,"Hermann Yusty, Carlos Tamayo, Breyner Huertas",,,,Sala Alterna,,,,"Instituto Departamental de Bellas Artes, Ministerio de Cultura, Camina al Río, El Péndulo",,,,,,802
790,Pathosformel. Elementos para una pintura,Pathosformel. Elementos para una pintura*2015,,,,,,2015,7,3,2015,8,16,2015-07-03,2015-08-16,44,Eduardo Motato,,"Herlyng Ferla, Riccardo Giacconi",,,,Sala Alterna,,,,"Ministerio de Cultura, 15 Salones Regionales de Artistas –Zona Pacífico–",,,,Parte del Proyecto Reuniendo Luciérnagas,,803
791,Taumatropía. Metodología del engaño,Taumatropía. Metodología del engaño*2015,,,,,,2015,7,3,2015,8,30,2015-07-03,2015-08-30,58,"William Bahos, Natalia Correa, Dash/Lab, Alberto De Michele, María del Carmen Espinoza, Leonardo López, Camila Rodríguez, Juliano Ventura",,"Herlyng Ferla, Riccardo Giacconi",,,,Sala Subterránea,,,,"Ministerio de Cultura, 15 Salones Regionales de Artistas –Zona Pacífico–",,,,Parte del Proyecto Reuniendo Luciérnagas,,804
792,Las cosas en si. Un sistema frágil. ,Las cosas en si. Un sistema frágil. *2015,,,,d.251,,2015,7,3,2015,8,30,2015-07-03,2015-08-30,58,"Leonardo Amador, William Bahos, Lisseth Balcázar, Richard Bravo, Angélica Castro, Julien Creuzet, Nicolás González, Diego Hernández, William Narváez, Sandra Patricia Navia, Natalia Pipicano, Fredy Quinayas, Eduardo Ramírez Villamizar, Mónica Restrepo, Yeison Riascos, Juan Guillermo Tamayo, Iván Tovar, Pablo Van Wong, Ronny Vayda, Sergio Vélez, Hermann Yusty",,"Herlyng Ferla, Riccardo Giacconi",,,,CP,,,,"Ministerio de Cultura, 15 Salones Regionales de Artistas –Zona Pacífico–",,,,Parte del Proyecto Reuniendo Luciérnagas,,805
793,The Vultur Gryphus,The Vultur Gryphus*2015,,,,,,2015,7,17,2015,12,30,2015-07-17,2015-12-30,166,Juan Zamora,,,,,,Cinemateca,,,,,,,,,,806
794,Rompecabezas,Rompecabezas*2015,,Alejandro Martín Maldonado,,d.239,,2015,7,24,2015,10,25,2015-07-24,2015-10-25,93,Luis Fernando Roldán,,Alejandro Martín Maldonado,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Ministerio de Cultura, Alcaldía de Cali, Comfandi, Bancolombia, Fundación Bolivar Davivienda, Pintuco, Fundación Orbis, Banco de Occidente, Sura, Epsa, Celsia, Atlas, Ingenio Manuelita, Harinera del Valle, La Cabaña",,,,,,807
815,Rutas de Fragmento a la Constelación,Rutas de Fragmento a la Constelación*2015,,"Matthias Dolder, Patty Elvira, Katherin Gómez, Isabella Suárez",,d.396,,2015,8,22,,,,2015-08-22,1900-01-01,#NUM!,"Isabella Suárez, Katherin Gómez, Patty Elvira",,,,,,,,,,,,,,,,808
795,Planchas sobre la mesa,Planchas sobre la mesa*2015,,,,d.222,,2015,9,15,2015,10,15,2015-09-15,2015-10-15,30,"Eyder Wilson Ul Ascue, Carlos Augusto Arcila Castillo, Mario Fernando Camargo Gómez, Santiago Osorio Medina, Arley Fernando Fernández Ortiz, Jennifer Peñaloza Dulcey, Laura Lucía Peña Escobar, Lizeth Fernanda Figueroa Cruz, Diana Cristina Flores Reina, Parménides Meneses Anganoy, Sergio Luis Cerón Muñoz, Martha Jamín Giraldo Castaño, Steven Andrés Ruiz Bello.",,"Fiorella Gómez-Silva, Víctor Alcalde, Giancarlo Parodi, Andrés Casanova",,,,Sala Alterna,,,,"Universidad del Valle, Ministerio de Cultura, Alcaldía de Cali",,,,,,809
796,Filatélica / Personajes irremplazables,Filatélica / Personajes irremplazables*2015,,,,,,2015,9,24,2015,10,4,2015-09-24,2015-10-04,10,Diego Hernández,,,,,,Sala Alterna,,,,,,,,,,810
798,Nata de nata,Nata de nata*2015,,,,,,2015,10,10,2015,10,31,2015-10-10,2015-10-31,21,Luis Eduardo Tobón,2564,Alejandro Martín Maldonado,,,,Vitrina,,,,"Alcaldía de Cali, Lugar a Dudas",,,,,,811
797,Dash Shaw + Luis Echavaría: El fantasma que no se ve,Dash Shaw + Luis Echavaría: El fantasma que no se ve*2015,,Power Paola,,d.240,d.241,2015,10,22,2016,1,31,2015-10-22,2016-01-31,101,"Dash Shaw, Luis Echavarría",,"Alejandro Martín Maldonado, Abraham Restrepo",,,,Sala Alterna,,,,,,,,,,812
799,Los detalles,Los detalles*2015,,Alejandro Martín Maldonado,,d.243,,2015,11,1,2015,11,22,2015-11-01,2015-11-22,21,Avi Mograbi,,,,,,Sala Subterránea,,,,"Ministerio de Cultura, Alcaldía de Cali, Comfandi, Bancolombia, Estudios Takeshima, Fundación Bolivar Davivienda, Pintuco, Fundación Orbis, Banco de Occidente, Sura, Epsa, Celsia, Atlas, Ingenio Manuelita, Harinera del Valle, La Cabaña",,,,Hace parte del 7 Festival internacional de Cine de Cali ,,813
800,Colonia Infancia: El reino del arte para explorar los sentidos,Colonia Infancia: El reino del arte para explorar los sentidos*2015,,,,d.295,,2015,11,21,2016,7,14,2015-11-21,2016-07-14,236,"Alicia Barney, Bernardo Salcedo, Emilio Sánchez, Feliza Bursztyn, Hernando Tejada, Óscar Muñoz, Rufino Tamayo, Yutaka Toyota",,"Alejandro Martín Maldonado, Ángela Osorio, Laura Puerta",,,,CP,,"Una casita al sol, Niño, De la serie: Pinturas de agua, Bocagrande II (De la Serie: Diario Objeto II), Cajas, De la Serie: Camas, Cuarta Dimensión, Teresa La Mujer Mesa, ","3944, 3104, 3972, 2344, 2303, 2361, 2300, 2305","Ministerio de Cultura, Alcaldía de Cali, Comfandi, Bancolombia",,,,Exposición ganadora del premio Lapiz de Acero a Arquitectura efímera,,814
801,Rembrandt : 69 grabados 1630-1659,Rembrandt : 69 grabados 1630-1659*2015,,Alejandro Martín Maldonado,,d.221,,2015,11,26,2016,3,13,2015-11-26,2016-03-13,108,Rembrandt,,Rosa Perales Piqueres,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Ministerio de Cultura, Alcaldía de Cali, Comfandi, Bancolombia, Fundación Bolivar Davivienda, Banco de Occidente, Sura, Fundación Epsa, Atlas, Ingenio Manuelita, Harinera del Valle, La Cabaña, Air France, KLM, El País",,,,,,815
802,Noche es Día,Noche es Día*2015,,Alejandro Martín Maldonado,,d.219,,2015,12,16,2016,4,3,2015-12-16,2016-04-03,109,"Katia Maciel, André Parente",,Alejandro Martín Maldonado,,,,Casa Obeso Mejía,,,,"Alcaldía de Cali, Atlas",,,,,,816
803,Marimba Expandida,Marimba Expandida*2016,,Daniel Escobar,,d.224,,2016,2,25,2016,4,27,2016-02-25,2016-04-27,62,Daniel Escobar,,,,,,Sala Alterna,,,,"Becas Bloc, Lugar a Dudas, Museo La Tertulia, La Sucursal.clo",,,,Ganador de una de las Becas Locales de Creación,,817
805,Beatriz González: El segundo original,Beatriz González: El segundo original*2016,,,,d.217,,2016,3,3,2016,7,24,2016-03-03,2016-07-24,143,Beatriz González,,"María Fernanda Domínguez, José Ruiz, Lucas Ospina, Nathalia Azuero, Andrés Pardo, Laura Jiménez, Juan Rodríguez Varón",,,,Sala de la Colección-Maritza Uribe de Urdinola,,Niña Johnson I,2404,"Banco de Archivos Digitales de Arte, Departamento de Arte Facultad de Artes y Humanidades de la Universidad de los Andes",,,,"hay obras que en el catalogo dicen, son de l coleccion del museo pero en la base de datos en obras no aparecen.",,818
804,Paciente. El cuerpo bajo sospecha,Paciente. El cuerpo bajo sospecha*2016,,Jorge Caballero,,d.238,,2016,4,15,2016,6,12,2016-04-15,2016-06-12,58,"Jorge Caballero, Andrea Said Camargo, Luis Ospina, Patricia Ayala, Juan Pablo Ríos, Hector Ulloque, Luisa Sossa, Óscar Campo, Ana Salas, Simón Hernandez, Manuel Ruiz Montealegre",,,,,,Sala Subterránea,,,,"Alcaldía de Cali, Ministerio de Cultura, Comfandi, Bancolombia, Proimágenes Colombia, Tribeca Film Institute, Fundación Gilberto Alzate Avendaño, Alcaldía Mayor de Bogotá, Universidad Javeriana Bogotá, Centro Ático",,,,,,819
806,Tratado sobre la insurrección de la pintura O El tercer lado del espejo,Tratado sobre la insurrección de la pintura O El tercer lado del espejo*2016,,Oscar Roldán-Alzate,,d.233,,2016,4,20,2016,7,24,2016-04-20,2016-07-24,95,José Horacio Martínez,,Oscar Roldán-Alzate,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Alcaldía de Cali, Ministerio de Cultura, Comfandi, Bancolombia",,,,,,820
807,Hacia un lugar común,Hacia un lugar común*2016,,"Alejandro Martín Maldonado, Ericka Florez",,d.232,,2016,6,9,2016,8,28,2016-06-09,2016-08-28,80,Juan Mejía,,,,,,Casa Obeso Mejía,,,,"Alcaldía de Cali, Ministerio de Cultura, Comfandi, Bancolombia, Grupo North",,,,,,821
811,Alex Rodríguez: Objetos de estudio para una república popular demediada,Alex Rodríguez: Objetos de estudio para una república popular demediada*2016,,Jaime Cerón,,d.248,,2016,7,29,2016,10,2,2016-07-29,2016-10-02,65,Alex Rodríguez,,Jaime Cerón,,,,Sala Alterna,,,,"Ministerio de Cultura, Alcaldía de Cali, Celsia, Museo de Arte Moderno de Medellín",,,,,,822
808,Future Perfect,Future Perfect*2016,,"Angelika Stepken, Philipp Ziegler",,d.223,,2016,8,25,2016,11,13,2016-08-25,2016-11-13,80,"Adele Röder, Annette Kelm, Antje Majewski, Armin Linke, Clemens von Wedemeyer, Cyprien Gaillard, Danh Vo, Dani Gal, Henrik Olesen, Jutta Koether, Kerstin Brätsch, Mariana Castillo Deball, Nairy Baghramian, Nasan Tur, Nora Schultz, Yorgos Sapountzis",,"Angelika Stepken, Philipp Ziegler",,,,"Sala de la Colección-Maritza Uribe de Urdinola, Sala Subterránea",,,,"Instituto Goethe, Institut für Auslandsbeziehungen",,,,,,823
813,Hacia el litoral,Hacia el litoral*2016,,Yolanda Chois,,d.293,,2016,9,23,2016,10,22,2016-09-23,2016-10-22,29,"Alvaro Vanegas, Angélica María Ramírez, Camilo Aguilera, Carolina Ángel Idrobo, César Torres, Ela Spalding, Evelyn Soto Gabino, Trueba Arenas, Leandra Plaza, Leonardo Herrera, Lina Sánchez Calderón, Lorena Marín, María Juliana Soto, Marilaura Cajar, Mauro Colombo, Melisa Saavedra Gil, Michelle Szejner, Miguel Tejada, Natalia Santa, Nathalie Spitia, Nestor Franco aka Bagual, Orgun Wagua, Oscar Narvaez, Patricia Verón, Sebastián Martínez, Stephanie López, Yolanda Chois",,Yolanda Chois,,,,Casa Obeso Mejía,,,,"Hacia el Litoral, Más arte más acción, Videosónica, Almanaque Azul, Gobernación del Valle del Cauca, Ministerio de Cultura, Alcaldía de Cali, Comfandi, Bancolombia",,,,,,824
810,La Forma Del Futuro,La Forma Del Futuro*2016,,,,d.226,,2016,10,8,2017,7,15,2016-10-08,2017-07-15,280,"Adrián Gaitán, Alberto Lezaca, Alicia Barney, Carlos Cruz-Diez, Édgar Negret, Eduardo Ramírez Villamizar, Elías Heim, Ernest Trova, León Ferrari, Luis Fernando Peláez, Robert Nelson, Santiago Caicedo",,"Alejandro Martín Maldonado, Ángela Osorio",,,,Sala de la Colección-Maritza Uribe de Urdinola,,"Perspective Shadow Man, Fisicromia no. 806, Horizontes, Columna flor, Sin título, Sin título, Trapecio, SARKS -hommage a Burroughs-, Cidade, Planta 2","2540, 2317, 2334, 2330, 3540, 3157, 2329, 2622, 3061, 3067","Ministerio de Cultura, Alcaldía de Cali, Comfandi, Bancolombia, Celsia, El País, Pintuco, Fundación Orbis, Yemail Arquitectura, Cochones Éxtasis, Vivero Marinela",,,,,,825
818,A propósito del lugar,A propósito del lugar*2016,,Juan Sebastián Ramírez,,d.433,,2016,11,9,2017,2,5,2016-11-09,2017-02-05,88,Gustavo Toro,,Juan Sebastián Ramirez,,,,Sala Alterna,,,,"Celsia, Museo de Arte Moderno de Medellín, Ministerio de Cultura, Alcaldía de Cali",,,,,,826
827,"Cali 71, ciudad de América Entre proyecto y realidad","Cali 71, ciudad de América Entre proyecto y realidad*2016","«Cali ya no será nunca como antes», esta parece ser la consigna del año 1971 cuando la capital del Valle del Cauca se posicionó en la región continental como un centro del deporte y las artes gráficas y, de paso, como ciudad pujante y moderna. Los VI Juegos Panamericanos y la I Bienal Americana de Artes Gráficas, realizada en el recién construido edificio que en 1968 transformó La Tertulia en Museo de Arte Moderno, conectan a Cali con la región continental al ser la ciudad anfitriona de estos certámenes internacionales. El Cine Club de Cali y Ciudad Solar representan el germen de un movimiento cultural que surge desde la juventud, donde concurren arte y política de una manera fresca y nueva.Todos estos eventos, y el contexto de la guerra fría que marcaba todas las situaciones, son tratados mediante una curaduría que se basa principalmente en la Colección de Arte del Museo La Tertulia y en los documentos recogidos por el Centro de Documentación",,,,,2016,11,9,2017,8,6,2016-11-09,2017-08-06,270,"Luis Camnitzer, Darío Morales, Carlos Mayolo, Luis Ospina, Geny Dignac, Hernando Tejada",,"Katia González, Alejandro Martín Maldonado",,,,,,,,,,,,,,827
828,Ever Astudillo: Crimen Perfecto,Ever Astudillo: Crimen Perfecto*2016,,Maria Willis,,,,2016,12,15,2017,9,10,2016-12-15,2017-09-10,269,Ever Astudillo,,Maria Willis,,,,,,,,,,,,,,828
829,Fernell Franco: Revelado,Fernell Franco: Revelado*2016,"Fernell Franco (Versalles 1942- Cali 2006), fotógrafo de formación autodidacta, empezó trabajando como fotocinero en las calles de Cali; pasó a ser reportero para periódicos, y de ahí saltó al mundo de la publicidad. Sin embargo, mientras realizaba todos estos distintos trabajos, desarrolló siembre una búsqueda personal con la fotografía, en series alrededor de temáticas como demoliciones,  ruinas,  y otros  lugares sombríos que advertían sobre la decadencia y el olvido, tanto de la ciudad como de los que la habitan. Su obra es un estudio de la oscuridad, de la sombra llevada al límite, que matizó o exageró en el laboratorio fotográfico. Trató de revertir los procesos tradicionales de la imagen al  no aplicar químicos para su fijación, permitiendo que las fotos estuviesen “vivas”; también optó por hacer collages, a través de sacrilegios como romper la imagen para volverla a construir o también interviniéndola con aerógrafos, lápices y acrílicos. Franco recorrió ampliamente la ciudad de Cali de la mano de Oscar Muñoz y Ever Astudillo, en búsqueda de imágenes e inspiración, y expusieron juntos en 1979 en una legendaria muestra en el Museo La Tertulia. Sin bien cada uno desarrolló una obra muy particular, resulta interesante notar cómo desde su estilo propio, todos revelan la forma en la que la fotografía y el dibujo se permean y contaminan. A los tres los unió el interés por la memoria urbana, al ser testigos de ruinas de una ciudad que primero fue transformada por la modernidad de cemento marcada por los Juegos Panamericanos del 71, y que después vivió los excesos del narcotráfico y la crisis tras su caída. Franco siempre tuvo un marcado interés por registrar espacios en vía de extinción.  Las series de Interiores por ejemplo, realizadas a finales de los años setenta son, más allá de testimonios sobre la cotidianidad de los inquilinatos de Cali, sublimes pinturas de luz y sombra. Captó como nadie la trascendencia que en las imágenes puede tener el contraste extremo en la iluminación. Y más allá, el contraste le interesó no solo como un concepto ligado a las condiciones meteorológicas de Cali, donde hay luces naturales enceguecedoras, sino también al contraste social que se veía en esta ciudad en acelerado crecimiento. La presente muestra desea revelar la magia detrás del proceso fotográfico de Franco a través de algunas de sus series. En esta medida se podrán ver intentos, bocetos, hojas de contacto, que aunque no fueron pensadas para ser exhibidas, entendemos en muchos casos como obras de arte, a pesar de su condición inacabada. También por primera vez se levanta el filtro del blanco y negro (que Fernell usaba para la mayoría de sus trabajos artísticos) para dar una mirada a su archivo de diapositivas que entra dentro de sus investigaciones sobre el color popular. Fernell Franco: Revelado presenta, por primera vez en Cali, una mirada enfocada en los  procesos fotográficos que Franco reinventó desde el campo de las artes. La muestra se da como cierre de una serie de exposiciones individuales internacionales en espacios tan prestigiosos como La Fondation Cartier de París, El Centro de la Imagen en Ciudad de México,  que han confirmado la relevancia del trabajo de Franco desde la fotografía en su campo extendido.",Maria Willis y Alexis Fabri,,,,2016,12,15,2017,3,12,2016-12-15,2017-03-12,87,Fernell Franco,,Maria Willis,,,,,,,,,,,,,,829
