curador,artista,expo,ano
Ángela Osorio,Hernando Tejada,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Ángela Osorio,Óscar Muñoz,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Ángela Osorio,Rufino Tamayo,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Ángela Osorio,Yutaka Toyota,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Laura Puerta,Alicia Barney,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Laura Puerta,Bernardo Salcedo,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Laura Puerta,Emilio Sánchez,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Laura Puerta,Feliza Bursztyn,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Laura Puerta,Hernando Tejada,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Laura Puerta,Óscar Muñoz,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Laura Puerta,Rufino Tamayo,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Laura Puerta,Yutaka Toyota,Colonia Infancia: El reino del arte para explorar los sentidos*2015,2015
Rosa Perales Piqueres,Rembrandt,Rembrandt : 69 grabados 1630-1659*2015,2015
Alejandro Martín Maldonado,Katia Maciel,Noche es Día*2015,2015
Alejandro Martín Maldonado,André Parente,Noche es Día*2015,2015
María Fernanda Domínguez,Beatriz González,Beatriz González: El segundo original*2016,2016
José Ruiz,Beatriz González,Beatriz González: El segundo original*2016,2016
Lucas Ospina,Beatriz González,Beatriz González: El segundo original*2016,2016
Nathalia Azuero,Beatriz González,Beatriz González: El segundo original*2016,2016
Andrés Pardo,Beatriz González,Beatriz González: El segundo original*2016,2016
Laura Jiménez,Beatriz González,Beatriz González: El segundo original*2016,2016
Juan Rodríguez Varón,Beatriz González,Beatriz González: El segundo original*2016,2016
Oscar Roldán-Alzate,José Horacio Martínez,Tratado sobre la insurrección de la pintura O El tercer lado del espejo*2016,2016
Angelika Stepken,Adele Röder,Future Perfect*2016,2016
Angelika Stepken,Annette Kelm,Future Perfect*2016,2016
Angelika Stepken,Antje Majewski,Future Perfect*2016,2016
Angelika Stepken,Armin Linke,Future Perfect*2016,2016
Angelika Stepken,Clemens von Wedemeyer,Future Perfect*2016,2016
Angelika Stepken,Cyprien Gaillard,Future Perfect*2016,2016
Angelika Stepken,Danh Vo,Future Perfect*2016,2016
Angelika Stepken,Dani Gal,Future Perfect*2016,2016
Angelika Stepken,Henrik Olesen,Future Perfect*2016,2016
Angelika Stepken,Jutta Koether,Future Perfect*2016,2016
Angelika Stepken,Kerstin Brätsch,Future Perfect*2016,2016
Angelika Stepken,Mariana Castillo Deball,Future Perfect*2016,2016
Angelika Stepken,Nairy Baghramian,Future Perfect*2016,2016
Angelika Stepken,Nasan Tur,Future Perfect*2016,2016
Angelika Stepken,Nora Schultz,Future Perfect*2016,2016
Angelika Stepken,Yorgos Sapountzis,Future Perfect*2016,2016
Philipp Ziegler,Adele Röder,Future Perfect*2016,2016
Philipp Ziegler,Annette Kelm,Future Perfect*2016,2016
Philipp Ziegler,Antje Majewski,Future Perfect*2016,2016
Philipp Ziegler,Armin Linke,Future Perfect*2016,2016
Philipp Ziegler,Clemens von Wedemeyer,Future Perfect*2016,2016
Philipp Ziegler,Cyprien Gaillard,Future Perfect*2016,2016
Philipp Ziegler,Danh Vo,Future Perfect*2016,2016
Philipp Ziegler,Dani Gal,Future Perfect*2016,2016
Philipp Ziegler,Henrik Olesen,Future Perfect*2016,2016
Philipp Ziegler,Jutta Koether,Future Perfect*2016,2016
Philipp Ziegler,Kerstin Brätsch,Future Perfect*2016,2016
Philipp Ziegler,Mariana Castillo Deball,Future Perfect*2016,2016
Philipp Ziegler,Nairy Baghramian,Future Perfect*2016,2016
Philipp Ziegler,Nasan Tur,Future Perfect*2016,2016
Philipp Ziegler,Nora Schultz,Future Perfect*2016,2016
Philipp Ziegler,Yorgos Sapountzis,Future Perfect*2016,2016
Alejandro Martín Maldonado,Adrián Gaitán,La Forma Del Futuro*2016,2016
Alejandro Martín Maldonado,Alberto Lezaca,La Forma Del Futuro*2016,2016
Alejandro Martín Maldonado,Alicia Barney,La Forma Del Futuro*2016,2016
Alejandro Martín Maldonado,Carlos Cruz-Diez,La Forma Del Futuro*2016,2016
Alejandro Martín Maldonado,Édgar Negret,La Forma Del Futuro*2016,2016
Alejandro Martín Maldonado,Eduardo Ramírez Villamizar,La Forma Del Futuro*2016,2016
Alejandro Martín Maldonado,Elías Heim,La Forma Del Futuro*2016,2016
Alejandro Martín Maldonado,Ernest Trova,La Forma Del Futuro*2016,2016
Alejandro Martín Maldonado,León Ferrari,La Forma Del Futuro*2016,2016
Alejandro Martín Maldonado,Luis Fernando Peláez,La Forma Del Futuro*2016,2016
Alejandro Martín Maldonado,Robert Nelson,La Forma Del Futuro*2016,2016
Alejandro Martín Maldonado,Santiago Caicedo,La Forma Del Futuro*2016,2016
Ángela Osorio,Adrián Gaitán,La Forma Del Futuro*2016,2016
Ángela Osorio,Alberto Lezaca,La Forma Del Futuro*2016,2016
Ángela Osorio,Alicia Barney,La Forma Del Futuro*2016,2016
Ángela Osorio,Carlos Cruz-Diez,La Forma Del Futuro*2016,2016
Ángela Osorio,Édgar Negret,La Forma Del Futuro*2016,2016
Ángela Osorio,Eduardo Ramírez Villamizar,La Forma Del Futuro*2016,2016
Ángela Osorio,Elías Heim,La Forma Del Futuro*2016,2016
Ángela Osorio,Ernest Trova,La Forma Del Futuro*2016,2016
Ángela Osorio,León Ferrari,La Forma Del Futuro*2016,2016
Ángela Osorio,Luis Fernando Peláez,La Forma Del Futuro*2016,2016
Ángela Osorio,Robert Nelson,La Forma Del Futuro*2016,2016
Ángela Osorio,Santiago Caicedo,La Forma Del Futuro*2016,2016
Jaime Cerón,Alex Rodríguez,Alex Rodríguez: Objetos de estudio para una república popular demediada*2016,2016
Wilson Díaz,Pedro Alcántara Herrán,Presentación y Representación*2008,2008
Wilson Díaz,Adolfo Bernal,Presentación y Representación*2008,2008
Wilson Díaz,Luis Camnitzer,Presentación y Representación*2008,2008
Wilson Díaz,Antonio Caro,Presentación y Representación*2008,2008
Wilson Díaz,León Ferrari,Presentación y Representación*2008,2008
Wilson Díaz,Lotty Rosenfeld,Presentación y Representación*2008,2008
Wilson Díaz,Bernardo Salcedo,Presentación y Representación*2008,2008
Wilson Díaz,François Bucher,Presentación y Representación*2008,2008
Wilson Díaz,Leonardo Herrera,Presentación y Representación*2008,2008
Wilson Díaz,Luis Molina-Pantin,Presentación y Representación*2008,2008
Wilson Díaz,Mguel Ángel Rojas,Presentación y Representación*2008,2008
Wilson Díaz,Juan Fernando Herrán,Presentación y Representación*2008,2008
Wilson Díaz,José Leonilson,Presentación y Representación*2008,2008
Wilson Díaz,Tino Sehgal,Presentación y Representación*2008,2008
Wilson Díaz,Judi Werthein,Presentación y Representación*2008,2008
Wilson Díaz,Kara Walker,Presentación y Representación*2008,2008
José Horacio Martínez,Pedro Alcántara Herrán,Presentación y Representación*2008,2008
José Horacio Martínez,Adolfo Bernal,Presentación y Representación*2008,2008
José Horacio Martínez,Luis Camnitzer,Presentación y Representación*2008,2008
José Horacio Martínez,Antonio Caro,Presentación y Representación*2008,2008
José Horacio Martínez,León Ferrari,Presentación y Representación*2008,2008
José Horacio Martínez,Lotty Rosenfeld,Presentación y Representación*2008,2008
José Horacio Martínez,Bernardo Salcedo,Presentación y Representación*2008,2008
José Horacio Martínez,François Bucher,Presentación y Representación*2008,2008
José Horacio Martínez,Leonardo Herrera,Presentación y Representación*2008,2008
José Horacio Martínez,Luis Molina-Pantin,Presentación y Representación*2008,2008
José Horacio Martínez,Mguel Ángel Rojas,Presentación y Representación*2008,2008
José Horacio Martínez,Juan Fernando Herrán,Presentación y Representación*2008,2008
José Horacio Martínez,José Leonilson,Presentación y Representación*2008,2008
José Horacio Martínez,Tino Sehgal,Presentación y Representación*2008,2008
José Horacio Martínez,Judi Werthein,Presentación y Representación*2008,2008
José Horacio Martínez,Kara Walker,Presentación y Representación*2008,2008
Óscar Muñoz,Pedro Alcántara Herrán,Presentación y Representación*2008,2008
Óscar Muñoz,Adolfo Bernal,Presentación y Representación*2008,2008
Óscar Muñoz,Luis Camnitzer,Presentación y Representación*2008,2008
Óscar Muñoz,Antonio Caro,Presentación y Representación*2008,2008
Óscar Muñoz,León Ferrari,Presentación y Representación*2008,2008
Óscar Muñoz,Lotty Rosenfeld,Presentación y Representación*2008,2008
Óscar Muñoz,Bernardo Salcedo,Presentación y Representación*2008,2008
Óscar Muñoz,François Bucher,Presentación y Representación*2008,2008
Óscar Muñoz,Leonardo Herrera,Presentación y Representación*2008,2008
Óscar Muñoz,Luis Molina-Pantin,Presentación y Representación*2008,2008
Óscar Muñoz,Mguel Ángel Rojas,Presentación y Representación*2008,2008
Óscar Muñoz,Juan Fernando Herrán,Presentación y Representación*2008,2008
Óscar Muñoz,José Leonilson,Presentación y Representación*2008,2008
Óscar Muñoz,Tino Sehgal,Presentación y Representación*2008,2008
Óscar Muñoz,Judi Werthein,Presentación y Representación*2008,2008
Óscar Muñoz,Kara Walker,Presentación y Representación*2008,2008
Victoria Noorthoorn,Pedro Alcántara Herrán,Presentación y Representación*2008,2008
Victoria Noorthoorn,Adolfo Bernal,Presentación y Representación*2008,2008
Victoria Noorthoorn,Luis Camnitzer,Presentación y Representación*2008,2008
Victoria Noorthoorn,Antonio Caro,Presentación y Representación*2008,2008
Victoria Noorthoorn,León Ferrari,Presentación y Representación*2008,2008
Victoria Noorthoorn,Lotty Rosenfeld,Presentación y Representación*2008,2008
Victoria Noorthoorn,Bernardo Salcedo,Presentación y Representación*2008,2008
Victoria Noorthoorn,François Bucher,Presentación y Representación*2008,2008
Victoria Noorthoorn,Leonardo Herrera,Presentación y Representación*2008,2008
Victoria Noorthoorn,Luis Molina-Pantin,Presentación y Representación*2008,2008
Victoria Noorthoorn,Mguel Ángel Rojas,Presentación y Representación*2008,2008
Victoria Noorthoorn,Juan Fernando Herrán,Presentación y Representación*2008,2008
Victoria Noorthoorn,José Leonilson,Presentación y Representación*2008,2008
Victoria Noorthoorn,Tino Sehgal,Presentación y Representación*2008,2008
Victoria Noorthoorn,Judi Werthein,Presentación y Representación*2008,2008
Victoria Noorthoorn,Kara Walker,Presentación y Representación*2008,2008
Bernardo Ortiz,Pedro Alcántara Herrán,Presentación y Representación*2008,2008
Bernardo Ortiz,Adolfo Bernal,Presentación y Representación*2008,2008
Bernardo Ortiz,Luis Camnitzer,Presentación y Representación*2008,2008
Bernardo Ortiz,Antonio Caro,Presentación y Representación*2008,2008
Bernardo Ortiz,León Ferrari,Presentación y Representación*2008,2008
Bernardo Ortiz,Lotty Rosenfeld,Presentación y Representación*2008,2008
Bernardo Ortiz,Bernardo Salcedo,Presentación y Representación*2008,2008
Bernardo Ortiz,François Bucher,Presentación y Representación*2008,2008
Bernardo Ortiz,Leonardo Herrera,Presentación y Representación*2008,2008
Bernardo Ortiz,Luis Molina-Pantin,Presentación y Representación*2008,2008
Bernardo Ortiz,Mguel Ángel Rojas,Presentación y Representación*2008,2008
Bernardo Ortiz,Juan Fernando Herrán,Presentación y Representación*2008,2008
Bernardo Ortiz,José Leonilson,Presentación y Representación*2008,2008
Bernardo Ortiz,Tino Sehgal,Presentación y Representación*2008,2008
Bernardo Ortiz,Judi Werthein,Presentación y Representación*2008,2008
Bernardo Ortiz,Kara Walker,Presentación y Representación*2008,2008
Yolanda Chois,Alvaro Vanegas,Hacia el litoral*2016,2016
Yolanda Chois,Angélica María Ramírez,Hacia el litoral*2016,2016
Yolanda Chois,Camilo Aguilera,Hacia el litoral*2016,2016
Yolanda Chois,Carolina Ángel Idrobo,Hacia el litoral*2016,2016
Yolanda Chois,César Torres,Hacia el litoral*2016,2016
Yolanda Chois,Ela Spalding,Hacia el litoral*2016,2016
Yolanda Chois,Evelyn Soto Gabino,Hacia el litoral*2016,2016
Yolanda Chois,Trueba Arenas,Hacia el litoral*2016,2016
Yolanda Chois,Leandra Plaza,Hacia el litoral*2016,2016
Yolanda Chois,Leonardo Herrera,Hacia el litoral*2016,2016
Yolanda Chois,Lina Sánchez Calderón,Hacia el litoral*2016,2016
Yolanda Chois,Lorena Marín,Hacia el litoral*2016,2016
Yolanda Chois,María Juliana Soto,Hacia el litoral*2016,2016
Yolanda Chois,Marilaura Cajar,Hacia el litoral*2016,2016
Yolanda Chois,Mauro Colombo,Hacia el litoral*2016,2016
Yolanda Chois,Melisa Saavedra Gil,Hacia el litoral*2016,2016
Yolanda Chois,Michelle Szejner,Hacia el litoral*2016,2016
Yolanda Chois,Miguel Tejada,Hacia el litoral*2016,2016
Yolanda Chois,Natalia Santa,Hacia el litoral*2016,2016
Yolanda Chois,Nathalie Spitia,Hacia el litoral*2016,2016
Yolanda Chois,Nestor Franco aka Bagual,Hacia el litoral*2016,2016
Yolanda Chois,Orgun Wagua,Hacia el litoral*2016,2016
Yolanda Chois,Oscar Narvaez,Hacia el litoral*2016,2016
Yolanda Chois,Patricia Verón,Hacia el litoral*2016,2016
Yolanda Chois,Sebastián Martínez,Hacia el litoral*2016,2016
Yolanda Chois,Stephanie López,Hacia el litoral*2016,2016
Yolanda Chois,Yolanda Chois,Hacia el litoral*2016,2016
Gloria Delgado Restrepo,Emma Reyes,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Enrique Grau,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Beatriz González,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Alejandro Obregón,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Pedro Alcántara Herrán,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Ómar Rayo,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Lucy Tejada,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Antonio Barrera,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,María Thereza Negreiros,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,María de la Paz Jaramillo,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Santiago Cárdenas,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Manuel Hernández,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Diego Arango,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Carlos Salas Silva,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Ana María Rueda,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Víctor Laignelet,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Cristina Llano,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,María Teresa Vieco,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Diego Mazuera,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Miguel Ángel Reyes,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Jorge Julián Aristizabal,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Vicky Neumann,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Carlos Jacanamijoy,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Gloria Delgado Restrepo,Carlos Gómez,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Emma Reyes,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Enrique Grau,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Beatriz González,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Alejandro Obregón,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Pedro Alcántara Herrán,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Ómar Rayo,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Lucy Tejada,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Antonio Barrera,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,María Thereza Negreiros,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,María de la Paz Jaramillo,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Santiago Cárdenas,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Manuel Hernández,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Diego Arango,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Carlos Salas Silva,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Ana María Rueda,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Víctor Laignelet,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Cristina Llano,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,María Teresa Vieco,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Diego Mazuera,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Miguel Ángel Reyes,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Jorge Julián Aristizabal,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Vicky Neumann,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
Miguel González,Carlos Jacanamijoy,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,1997
