id_expo,expo_order,nombre_expo,fecha_ini,fecha_fin,duracion_dias,nombre_espacio,descripcion_expo,tipo_participacion,nombre_expo_order_ano,ano,a1,a2,rol_a1,rol_a2
470,473,Muestra de arte venezolano,1993-05-24,1993-07-08,45,Galería-Taller,NA,colectiva,473-Muestra de arte venezolano-1993,1993,Miguel González,Arcangelo Ianelli,curador,artista
470,473,Muestra de arte venezolano,1993-05-24,1993-07-08,45,Galería-Taller,NA,colectiva,473-Muestra de arte venezolano-1993,1993,Miguel González,Fernando de Szyszlo,curador,artista
470,473,Muestra de arte venezolano,1993-05-24,1993-07-08,45,Galería-Taller,NA,colectiva,473-Muestra de arte venezolano-1993,1993,Miguel González,Oswaldo Guayasamín,curador,artista
470,473,Muestra de arte venezolano,1993-05-24,1993-07-08,45,Galería-Taller,NA,colectiva,473-Muestra de arte venezolano-1993,1993,Miguel González,Jesús Rafael Soto,curador,artista
470,473,Muestra de arte venezolano,1993-05-24,1993-07-08,45,Galería-Taller,NA,colectiva,473-Muestra de arte venezolano-1993,1993,Miguel González,Carlos Cruz-Diez,curador,artista
470,473,Muestra de arte venezolano,1993-05-24,1993-07-08,45,Galería-Taller,NA,colectiva,473-Muestra de arte venezolano-1993,1993,Miguel González,Alejandro Otero,curador,artista
470,473,Muestra de arte venezolano,1993-05-24,1993-07-08,45,Galería-Taller,NA,colectiva,473-Muestra de arte venezolano-1993,1993,Miguel González,Alejandro Obregón,curador,artista
470,473,Muestra de arte venezolano,1993-05-24,1993-07-08,45,Galería-Taller,NA,colectiva,473-Muestra de arte venezolano-1993,1993,Miguel González,Édgar Negret,curador,artista
470,473,Muestra de arte venezolano,1993-05-24,1993-07-08,45,Galería-Taller,NA,colectiva,473-Muestra de arte venezolano-1993,1993,Miguel González,Fernando Botero,curador,artista
470,473,Muestra de arte venezolano,1993-05-24,1993-07-08,45,Galería-Taller,NA,colectiva,473-Muestra de arte venezolano-1993,1993,Miguel González,Beatriz González,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,Fernando Arias,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,Alicia Barney,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,Martha Combariza,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,María Dolores Garcés,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,Becky Mayer,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,Óscar Muñoz,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,Juan Andrés Posada Jaramillo,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,José Alejandro Restrepo,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,Miguel Ángel Rojas,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,Doris Salcedo,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,Elías Heim,curador,artista
471,474,Vicky Neuman,1993-06-29,1993-08-13,45,Sala de Exposiciones Rotatorias,NA,individual,474-Vicky Neuman-1993,1993,Miguel González,Pablo Van Wong,curador,artista
472,475,Muestra de arte cubano de la Colección del Museo de Arte Moderno La Tertulia,1993-07-01,1993-08-30,60,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,475-Muestra de arte cubano de la Colección del Museo de Arte Moderno La Tertulia-1993,1993,NA,NA,NA,NA
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Jesús Rafael Soto,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Carlos Cruz-Diez,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Luis Chacón,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Gertrud Goldschmidt,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Susy Iglicki,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Alejandro Otero,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Víctor Varela,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Mateo Manaure,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Jacobo Borges,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Corina Briceño,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Alexis Gorodine,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Édgar Sánchez,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Oswaldo Vivas,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Alirio Palacios,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Pedro Zapata,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Rolado Peña,curador,artista
473,476,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993,1993-08-12,1993-09-26,45,Sala de Exposiciones Rotatorias,NA,colectiva,476-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1993-1993,1993,Miguel González,Carlos Zerpa,curador,artista
474,477,Exposición de nueva arquitectura colombiana,1993-09-16,1993-09-16,NA,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,477-Exposición de nueva arquitectura colombiana-1993,1993,NA,NA,NA,NA
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Wifredo Lam,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,René Portocarrero,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Emilio Sánchez,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Mariano Rodríguez,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,José Bermúdez,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Agustín Fernández,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Aldo Menéndez,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Joaquín Ferrer,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Moisés Finalé,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,José Franco,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Isabel Gimeno,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Miguel Huertas,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Gina Pellón,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Nelson Villalobo,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Tonel,curador,artista
475,478,Fernando Martínez Sanabria,1993-09-16,1993-10-31,45,Galería-Taller,NA,individual,478-Fernando Martínez Sanabria-1993,1993,Miguel González,Agustín Cárdenas,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Danilo Dueñas,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Catalina Cárdenas,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Rafael Echeverri,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Luis Fernando Roldán,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Ana María Rueda,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Carlos Salas Silva,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Armin Tröger,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Santiago Uribe Holguín,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Luis Guillermo Botero,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Luis Fernando Zapata,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Julián Aristizábal,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Tina Celis,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Nancy Friedemann,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Víctor Laignelet,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Germán Londoño,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Cristina Llano,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,José Horacio Martínez,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Diego Mazuera,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Mario Ossaba,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Rafael Panizza,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Rosemberg Sandoval,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Bibiana Vélez,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,Rodolfo Vélez,curador,artista
476,479,Catalina Mejía,1993-09-23,1993-10-16,23,Galería-Taller,NA,individual,479-Catalina Mejía-1993,1993,Miguel González,María Teresa Vieco,curador,artista
477,480,Beatriz Duque pinturas,1993-10-21,1993-11-20,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,480-Beatriz Duque pinturas-1993,1993,NA,NA,NA,NA
478,481,Homenaje a Marta Traba,1993-10-27,1994-02-01,97,Sala de Exposiciones Rotatorias,NA,colectiva,481-Homenaje a Marta Traba-1993,1993,NA,NA,NA,NA
479,482,Luis Roldán pinturas,1993-11-18,1994-01-29,72,Galería-Taller,NA,individual,482-Luis Roldán pinturas-1993,1993,NA,NA,NA,NA
480,483,Flora y Magia,1993-11-25,1994-01-29,65,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",NA,individual,483-Flora y Magia-1993,1993,NA,NA,NA,NA
481,484,Ocho Artistas de Cali,1994-01-12,1994-02-26,45,Galería-Taller,NA,colectiva,484-Ocho Artistas de Cali-1994,1994,Miguel González,Alejandro Obregón,curador,artista
481,484,Ocho Artistas de Cali,1994-01-12,1994-02-26,45,Galería-Taller,NA,colectiva,484-Ocho Artistas de Cali-1994,1994,Miguel González,Olga de Amaral,curador,artista
