"","source","target","id_expo","nombre_expo_order_ano","ano","fecha_ini"
"1868","Miguel González","Alicia Viteri",585,"590-Sobre la Muerte-2000",2000,2000-02-01
"1869","Miguel González","Gustavo Zalamea",585,"590-Sobre la Muerte-2000",2000,2000-02-01
"1870","Miguel González","Luis Caballero",585,"590-Sobre la Muerte-2000",2000,2000-02-01
"1871","Miguel González","Luis Fernando Escobar",585,"590-Sobre la Muerte-2000",2000,2000-02-01
"1872","Miguel González","Leonel Góngora",585,"590-Sobre la Muerte-2000",2000,2000-02-01
"1873","Miguel González","José Horacio Martínez",585,"590-Sobre la Muerte-2000",2000,2000-02-01
"1874","Miguel González","Becky Mayer",585,"590-Sobre la Muerte-2000",2000,2000-02-01
"1875","Miguel González","María José Morales",585,"590-Sobre la Muerte-2000",2000,2000-02-01
"1876","Miguel González","Augusto Rendón",585,"590-Sobre la Muerte-2000",2000,2000-02-01
"1877","Miguel González","Johnny Rasmussen",585,"590-Sobre la Muerte-2000",2000,2000-02-01
"1878","Miguel González","Fernando Arias",585,"590-Sobre la Muerte-2000",2000,2000-02-01
"1879","María Inés Rodríguez","Paul-Armand Gette",584,"591-De Ninfas Tropicales, Variaciones-2000",2000,2000-02-24
"1880","Miguel González","Leonel Góngora",586,"592-Exposición-homenaje a Leonel Góngora-2000",2000,2000-03-23
"1881","Miguel González","Beatriz González",588,"594-Beatriz González-2000",2000,2000-05-18
"1882","Óscar Muñoz","Leonardo Herrera",590,"596-De-lineamientos-2000",2000,2000-06-29
"1883","Óscar Muñoz","Diana Lasso",590,"596-De-lineamientos-2000",2000,2000-06-29
"1884","Óscar Muñoz","Ana María Millán",590,"596-De-lineamientos-2000",2000,2000-06-29
"1885","Óscar Muñoz","Claudia Patricia Sarria",590,"596-De-lineamientos-2000",2000,2000-06-29
"1886","Óscar Muñoz","Giovanni Vargas",590,"596-De-lineamientos-2000",2000,2000-06-29
"1887","Miguel González","Fernando de Szyszlo",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1888","Miguel González","Arcangelo Ianelli",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1889","Miguel González","Rodolfo Abularach",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1890","Miguel González","Mariano Rodríguez",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1891","Miguel González","Agustín Fernández",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1892","Miguel González","Manuel Hernández",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1893","Miguel González","Diego Mazuera",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1894","Miguel González","Jorge Julián Aristizábal",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1895","Miguel González","Vicky Neumann",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1896","Miguel González","Óscar Pantoja",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1897","Miguel González","Noé Nojechowicz",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1898","Miguel González","Ary Brizzi",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1899","Miguel González","Fernando Maza",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1900","Miguel González","Delia Cugat",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1901","Miguel González","Hugo Cifuentes",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1902","Miguel González","Sammy Benmayor",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1903","Miguel González","Carlos Maturana",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1904","Miguel González","Tabo Toral",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1905","Miguel González","Carlos Zerpa",591,"597-20 Pintores Latino-americanos-2000",2000,2000-07-01
"1906","Miguel González","Antonio Berni",594,"600-Bestiario-2000",2000,2000-09-01
"1907","Miguel González","Ruth Bessoudo",594,"600-Bestiario-2000",2000,2000-09-01
"1908","Miguel González","Miguel Bresciano",594,"600-Bestiario-2000",2000,2000-09-01
"1909","Miguel González","Enrique Grau",594,"600-Bestiario-2000",2000,2000-09-01
"1910","Miguel González","Wifredo Lam",594,"600-Bestiario-2000",2000,2000-09-01
"1911","Miguel González","Roberto Sebastián Matta",594,"600-Bestiario-2000",2000,2000-09-01
"1912","Miguel González","Peter Milton",594,"600-Bestiario-2000",2000,2000-09-01
"1913","Miguel González","Luis Solari",594,"600-Bestiario-2000",2000,2000-09-01
"1914","Miguel González","Saul Steinberg",594,"600-Bestiario-2000",2000,2000-09-01
"1915","Miguel González","Lucy Tejada",594,"600-Bestiario-2000",2000,2000-09-01
"1916","Miguel González","Sammy Benmayor",594,"600-Bestiario-2000",2000,2000-09-01
"1917","Miguel González","Eleonora Carrington",594,"600-Bestiario-2000",2000,2000-09-01
"1918","Miguel González","José Franco",594,"600-Bestiario-2000",2000,2000-09-01
"1919","Miguel González","Carlos Maturana",594,"600-Bestiario-2000",2000,2000-09-01
"1920","Miguel González","Alejandro Obregón",594,"600-Bestiario-2000",2000,2000-09-01
"1921","Miguel González","Édgar Negret",594,"600-Bestiario-2000",2000,2000-09-01
"1922","Miguel González","Diego Rivera",594,"600-Bestiario-2000",2000,2000-09-01
"1923","Miguel González","Antonio Seguí",594,"600-Bestiario-2000",2000,2000-09-01
"1924","Miguel González","Francisco Toledo",594,"600-Bestiario-2000",2000,2000-09-01
"1925","Miguel González","Carlos Zerpa",594,"600-Bestiario-2000",2000,2000-09-01
"1926","Miguel González","Eduardo Audivert",594,"600-Bestiario-2000",2000,2000-09-01
"1927","Miguel González","Lorenzo Homar",594,"600-Bestiario-2000",2000,2000-09-01
"1928","Miguel González","David Manzur",594,"600-Bestiario-2000",2000,2000-09-01
"1929","Miguel González","Robert Nelson",594,"600-Bestiario-2000",2000,2000-09-01
"1930","Miguel González","Juan Antonio Roda",594,"600-Bestiario-2000",2000,2000-09-01
"1931","Miguel González","Nadín Ospina",594,"600-Bestiario-2000",2000,2000-09-01
"1932","Miguel González","Hernando Tejada",594,"600-Bestiario-2000",2000,2000-09-01
"1933","Miguel González","Jorge Reyes",594,"600-Bestiario-2000",2000,2000-09-01
"1934","Miguel González","Juan Mejía",594,"600-Bestiario-2000",2000,2000-09-01
"1935","Miguel González","María Fernanda Cardoso",594,"600-Bestiario-2000",2000,2000-09-01
"1936","Miguel González","Mariano Rodríguez",594,"600-Bestiario-2000",2000,2000-09-01
"1937","Miguel González","Giovanni Vargas",594,"600-Bestiario-2000",2000,2000-09-01
"1938","Miguel González","Ana Velasco",596,"602-Ana Velasco Ficciones Retinianas-2000",2000,2000-10-05
"1939","Miguel González","Antonio Seguí",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1940","Miguel González","Rogelio Polesello",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1941","Miguel González","Ary Brizzi",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1942","Miguel González","Eduardo Mac Entyre",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1943","Miguel González","Fernando Maza",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1944","Miguel González","Arcangelo Ianelli",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1945","Miguel González","Fernando de Szyszlo",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1946","Miguel González","Hugo Cifuentes",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1947","Miguel González","Jesús Rafael Soto",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1948","Miguel González","Carlos Cruz-Diez",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1949","Miguel González","Rodolfo Abularach",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1950","Miguel González","Mariano Rodríguez",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1951","Miguel González","Alejandro Obregón",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1952","Miguel González","Manuel Hernández",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1953","Miguel González","Beatriz González",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1954","Miguel González","Rafael Echeverri",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1955","Miguel González","Carlos Jacanamijoy Tisoy",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1956","Miguel González","Luis Fernando Roldán",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1957","Miguel González","Jorge Julián Aristizábal",598,"604-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-01-01
"1958","Asociación Francesa de Acción Artística","Christian de Portzamparc",601,"607-Secuencias de Estudio-2001",2001,2001-02-15
"1959","Escuela Especial de Arquitectura/ESAP","Christian de Portzamparc",601,"607-Secuencias de Estudio-2001",2001,2001-02-15
"1960","Gerhnard Schack","Horst Janssen",604,"610-Exposición de Horst Janssen-2001",2001,2001-04-19
"1961","Miguel González","Hernán Díaz",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1962","Miguel González","Fernell Franco",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1963","Miguel González","Otto Moll González",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1964","Miguel González","Eduardo Carvajal",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1965","Miguel González","Luis Eduardo Borja",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1966","Miguel González","Rodrigo Facundo",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1967","Miguel González","Linda Troeller",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1968","Miguel González","Leonardo Herrera",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1969","Miguel González","Óscar Campo",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1970","Miguel González","Carmen Aldunate",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1971","Miguel González","Sergio Camporeale",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1972","Miguel González","Gregorio Cuartas",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1973","Miguel González","Jorge González",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1974","Miguel González","Efraim Martínez",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1975","Miguel González","Óscar Muñoz",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1976","Miguel González","Pedro Alcántara Herrán",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1977","Miguel González","Débora Arango",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1978","Miguel González","Fernando Botero",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1979","Miguel González","Herman Braun-Vega",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1980","Miguel González","Cluck Close",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1981","Miguel González","José Luis Cuevas",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1982","Miguel González","Eugenio Dittborn",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1983","Miguel González","Víctor Laignelet",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1984","Miguel González","María José Morales",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1985","Miguel González","Juan Antonio Roda",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1986","Miguel González","David Alfaro Siqueiros",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1987","Miguel González","Leonard Baskin",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1988","Miguel González","Lorenzo Homar",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1989","Miguel González","Carlos Collazo",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1990","Miguel González","Francisco Rodon",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1991","Miguel González","Wilson Díaz",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1992","Miguel González","Juan Mejía",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1993","Miguel González","Darío Morales",606,"611-Retratos y Autorretratos-2001",2001,2001-05-01
"1994","José Alejandro Restrepo","Carlos Arturo Zuñiga",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"1995","José Alejandro Restrepo","Juan Mejía",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"1996","José Alejandro Restrepo","Nini Bautista",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"1997","José Alejandro Restrepo","Angela Baena",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"1998","José Alejandro Restrepo","Liliana Cabrera",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"1999","José Alejandro Restrepo","Fernando Olivella",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2000","José Alejandro Restrepo","Alejandra Gutiérrez",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2001","José Alejandro Restrepo","Silvie Boutiq",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2002","José Alejandro Restrepo","Boris Pérez",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2003","José Alejandro Restrepo","Boris Marlon Galvis",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2004","José Alejandro Restrepo","Marcela Gómez",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2005","José Alejandro Restrepo","Humberto Polar",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2006","José Alejandro Restrepo","Fernando Pertuz",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2007","José Alejandro Restrepo","Los Lichis",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2008","José Alejandro Restrepo","Gina Arizpe",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2009","José Alejandro Restrepo","Marcela Quiroga",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2010","José Alejandro Restrepo","Luis Eduardo Mondragón",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2011","José Alejandro Restrepo","Las Malas Amistades",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2012","José Alejandro Restrepo","Yuri Forero",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2013","José Alejandro Restrepo","Rosemberg Sandoval",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2014","José Alejandro Restrepo","Jairo Pinilla",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2015","José Alejandro Restrepo","Fernando Uhía",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2016","Wilson Díaz","Carlos Arturo Zuñiga",605,"612-IV Festival de Performance-2001",2001,2001-05-15
"2017","Wilson Díaz","Juan Mejía",605,"612-IV Festival de Performance-2001",2001,2001-05-15
