"","source","target","id_expo","nombre_expo_order_ano","ano","fecha_ini","ano_decimal"
"2014","José Alejandro Restrepo","Jairo Pinilla",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2015","José Alejandro Restrepo","Fernando Uhía",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2016","Wilson Díaz","Carlos Arturo Zuñiga",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2017","Wilson Díaz","Juan Mejía",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2018","Wilson Díaz","Nini Bautista",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2019","Wilson Díaz","Angela Baena",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2020","Wilson Díaz","Liliana Cabrera",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2021","Wilson Díaz","Fernando Olivella",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2022","Wilson Díaz","Alejandra Gutiérrez",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2023","Wilson Díaz","Silvie Boutiq",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2024","Wilson Díaz","Boris Pérez",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2025","Wilson Díaz","Boris Marlon Galvis",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2026","Wilson Díaz","Marcela Gómez",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2027","Wilson Díaz","Humberto Polar",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2028","Wilson Díaz","Fernando Pertuz",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2029","Wilson Díaz","Los Lichis",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2030","Wilson Díaz","Gina Arizpe",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2031","Wilson Díaz","Marcela Quiroga",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2032","Wilson Díaz","Luis Eduardo Mondragón",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2033","Wilson Díaz","Las Malas Amistades",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2034","Wilson Díaz","Yuri Forero",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2035","Wilson Díaz","Rosemberg Sandoval",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2036","Wilson Díaz","Jairo Pinilla",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2037","Wilson Díaz","Fernando Uhía",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2038","María Margarita Jiménez","Carlos Arturo Zuñiga",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2039","María Margarita Jiménez","Juan Mejía",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2040","María Margarita Jiménez","Nini Bautista",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2041","María Margarita Jiménez","Angela Baena",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2042","María Margarita Jiménez","Liliana Cabrera",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2043","María Margarita Jiménez","Fernando Olivella",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2044","María Margarita Jiménez","Alejandra Gutiérrez",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2045","María Margarita Jiménez","Silvie Boutiq",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2046","María Margarita Jiménez","Boris Pérez",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2047","María Margarita Jiménez","Boris Marlon Galvis",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2048","María Margarita Jiménez","Marcela Gómez",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2049","María Margarita Jiménez","Humberto Polar",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2050","María Margarita Jiménez","Fernando Pertuz",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2051","María Margarita Jiménez","Los Lichis",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2052","María Margarita Jiménez","Gina Arizpe",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2053","María Margarita Jiménez","Marcela Quiroga",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2054","María Margarita Jiménez","Luis Eduardo Mondragón",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2055","María Margarita Jiménez","Las Malas Amistades",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2056","María Margarita Jiménez","Yuri Forero",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2057","María Margarita Jiménez","Rosemberg Sandoval",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2058","María Margarita Jiménez","Jairo Pinilla",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2059","María Margarita Jiménez","Fernando Uhía",605,"612-IV Festival de Performance-2001",2001,2001-05-15,2001.36712328767
"2060","Miguel González","Liliana Porter",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2061","Miguel González","Geny Dignac",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2062","Miguel González","Yutaka Toyota",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2063","Miguel González","María Thereza Negreiros",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2064","Miguel González","Jaime Suárez",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2065","Miguel González","Hernando Tejada",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2066","Miguel González","Ómar Rayo",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2067","Miguel González","Olga de Amaral",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2068","Miguel González","Carlos Rojas",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2069","Miguel González","Rómulo Rozo",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2070","Miguel González","Feliza Bursztyn",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2071","Miguel González","Beatriz Daza",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2072","Miguel González","Gloria Duncan",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2073","Miguel González","Jim Amaral",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2074","Miguel González","Pablo Van Wong",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2075","Miguel González","Ronny Vayda",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2076","Miguel González","Pedro Alcántara Herrán",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2077","Miguel González","Elías Heim",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2078","Miguel González","Jaime Iregui",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2079","Miguel González","Jorge Reyes",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2080","Miguel González","Consuelo Gómez",607,"613-Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2081","Miguel González","Jesús Rafael Soto",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2082","Miguel González","Carlos Cruz-Diez",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2083","Miguel González","Ary Brizzi",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2084","Miguel González","Eduardo Mac Entyre",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2085","Miguel González","Fernando Maza",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2086","Miguel González","Rogelio Polesello",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2087","Miguel González","Antonio Seguí",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2088","Miguel González","Marta Minujín",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2089","Miguel González","Arcangelo Ianelli",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2090","Miguel González","Rubens Gerchman",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2091","Miguel González","María Thereza Negreiros",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2092","Miguel González","Hugo Cifuentes",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2093","Miguel González","Fernando de Szyszlo",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2094","Miguel González","Emilio Sánchez",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2095","Miguel González","Agustín Fernández",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2096","Miguel González","Rodolfo Abularach",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2097","Miguel González","Ernesto Barreda",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2098","Miguel González","Alejandro Obregón",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2099","Miguel González","Eduardo Ramírez Villamizar",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2100","Miguel González","Carlos Rojas",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2101","Miguel González","David Manzur",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2102","Miguel González","Antonio Varela",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2103","Miguel González","Rafael Echeverri",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2104","Miguel González","Carlos Gómez",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2105","Miguel González","Carlos Jacanamijoy Tisoy",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2106","Miguel González","Rafael Ortiz",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2107","Miguel González","Luis Fernando Roldán",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2108","Miguel González","Mónica Negret",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2109","Miguel González","Beatriz González",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2110","Miguel González","Lidya Azout",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2111","Miguel González","Catalina Mejía",608,"614-Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2001-2001",2001,2001-06-01,2001.41369863014
"2112","Miguel González","Pablo Van Wong",609,"615-Pablo Van Wong-2001",2001,2001-08-16,2001.62191780822
"2113","Doc Desing","Andréas Aas",611,"617-Movilización: El diseño para reunir-2001",2001,2001-09-07,2001.68219178082
"2114","Doc Desing","Adam Jorg",611,"617-Movilización: El diseño para reunir-2001",2001,2001-09-07,2001.68219178082
"2115","Doc Desing","Dominik Harborth",611,"617-Movilización: El diseño para reunir-2001",2001,2001-09-07,2001.68219178082
"2116","Doc Desing","Ron Arad",611,"617-Movilización: El diseño para reunir-2001",2001,2001-09-07,2001.68219178082
"2117","Doc Desing","Ronan",611,"617-Movilización: El diseño para reunir-2001",2001,2001-09-07,2001.68219178082
