id_expo,id_artista,nombre_expo,nombre_artista,ano
ex.237,a.849,Arte de los 80*1980,Sara Modiano,1980
ex.237,a.71,Arte de los 80*1980,Geo Ripley,1980
ex.237,a.1189,Arte de los 80*1980,María Rodríguez,1980
ex.237,a.1403,Arte de los 80*1980,Jorge Ortiz,1980
ex.237,a.753,Arte de los 80*1980,Víctor Sánchez,1980
ex.237,a.2084,Arte de los 80*1980,Argemiro Vélez,1980
ex.237,a.2347,Arte de los 80*1980,Jorge Mario Gómez,1980
ex.237,a.1012,Arte de los 80*1980,Patricia Gómez,1980
ex.237,a.2280,Arte de los 80*1980,Fabio Antonio Ramírez,1980
ex.238,a.2742,Fotografías Francois Dolmetsch*1980,François Dolmetsch,1980
ex.239,a.62,Juan Camilo Uribe Telescopios y Álvaro Barrios Sueños con Marcel Duchamp*1980,Juan Camilo Uribe,1980
ex.239,a.8,Juan Camilo Uribe Telescopios y Álvaro Barrios Sueños con Marcel Duchamp*1980,Álvaro Barrios,1980
ex.240,a.7,1960–1980 Alcántara*1980,Pedro Alcántara Herrán,1980
ex.241,a.44,Serie Amazónica*1980,María Thereza Negreiros,1980
ex.242,a.5,María de la Paz Jaramillo y Óscar Jaramillo*1980,María de la Paz Jaramillo,1980
ex.242,a.95,María de la Paz Jaramillo y Óscar Jaramillo*1980,Óscar Jaramillo,1980
ex.243,a.1396,IV Bienal Americana de Artes Gráficas*1981,Jorge Canale,1981
ex.243,a.2190,IV Bienal Americana de Artes Gráficas*1981,Aída Caraballo,1981
ex.243,a.2113,IV Bienal Americana de Artes Gráficas*1981,Américo Castilla,1981
ex.243,a.2320,IV Bienal Americana de Artes Gráficas*1981,Hugo de Marziani,1981
ex.243,a.733,IV Bienal Americana de Artes Gráficas*1981,Walter Kohler,1981
ex.243,a.29,IV Bienal Americana de Artes Gráficas*1981,Liliana Porter,1981
ex.243,a.2420,IV Bienal Americana de Artes Gráficas*1981,Lydia Mabel Rubli,1981
ex.243,a.56,IV Bienal Americana de Artes Gráficas*1981,Rodolfo Abularach,1981
ex.243,a.1090,IV Bienal Americana de Artes Gráficas*1981,Moisés Barrios,1981
ex.243,a.106,IV Bienal Americana de Artes Gráficas*1981,Luis Díaz,1981
ex.243,a.615,IV Bienal Americana de Artes Gráficas*1981,Carmen Aldunate,1981
ex.243,a.378,IV Bienal Americana de Artes Gráficas*1981,Mario Toral,1981
ex.243,a.1976,IV Bienal Americana de Artes Gráficas*1981,Carlos Altamirano,1981
ex.243,a.1865,IV Bienal Americana de Artes Gráficas*1981,Demesio Antúnez,1981
ex.243,a.181,IV Bienal Americana de Artes Gráficas*1981,José Balmes,1981
ex.243,a.196,IV Bienal Americana de Artes Gráficas*1981,Gracia Barrios,1981
ex.243,a.55,IV Bienal Americana de Artes Gráficas*1981,Roser Bru,1981
ex.243,a.49,IV Bienal Americana de Artes Gráficas*1981,Eugenio Dittborn,1981
ex.243,a.1760,IV Bienal Americana de Artes Gráficas*1981,Ernesto Fontesilla,1981
ex.243,a.1987,IV Bienal Americana de Artes Gráficas*1981,Carlos Gallardo,1981
ex.243,a.1722,IV Bienal Americana de Artes Gráficas*1981,Felipe Herrera,1981
ex.243,a.1991,IV Bienal Americana de Artes Gráficas*1981,Carlos Leppe,1981
ex.243,a.2498,IV Bienal Americana de Artes Gráficas*1981,Raúl Sotelo Sotomayor,1981
ex.243,a.186,IV Bienal Americana de Artes Gráficas*1981,Jim Amaral,1981
ex.243,a.594,IV Bienal Americana de Artes Gráficas*1981,David Becker,1981
ex.243,a.1498,IV Bienal Americana de Artes Gráficas*1981,Ivan Chermayeff,1981
ex.243,a.240,IV Bienal Americana de Artes Gráficas*1981,Warrington Colescott,1981
ex.243,a.812,IV Bienal Americana de Artes Gráficas*1981,Steven Cortright,1981
ex.243,a.2526,IV Bienal Americana de Artes Gráficas*1981,Sheilla de Breteville,1981
ex.243,a.355,IV Bienal Americana de Artes Gráficas*1981,Milton Glaser,1981
ex.243,a.2383,IV Bienal Americana de Artes Gráficas*1981,Juan Gómez Quiroz,1981
ex.243,a.466,IV Bienal Americana de Artes Gráficas*1981,John Grillo,1981
ex.243,a.1110,IV Bienal Americana de Artes Gráficas*1981,Michael Hicks,1981
ex.243,a.91,IV Bienal Americana de Artes Gráficas*1981,Robert Kipniss,1981
ex.243,a.110,IV Bienal Americana de Artes Gráficas*1981,Karen Lamassonne,1981
ex.243,a.366,IV Bienal Americana de Artes Gráficas*1981,Mauricio Lasansky,1981
ex.243,a.778,IV Bienal Americana de Artes Gráficas*1981,Tomas Lasasnsky,1981
ex.243,a.1290,IV Bienal Americana de Artes Gráficas*1981,Leonard Lehrer,1981
ex.243,a.2515,IV Bienal Americana de Artes Gráficas*1981,Rusell K. Leong,1981
ex.243,a.1147,IV Bienal Americana de Artes Gráficas*1981,Martin Levine,1981
ex.243,a.2014,IV Bienal Americana de Artes Gráficas*1981,Bruce McCombs,1981
ex.243,a.42,IV Bienal Americana de Artes Gráficas*1981,Peter Milton,1981
ex.243,a.1647,IV Bienal Americana de Artes Gráficas*1981,George Miyasaki,1981
ex.243,a.1698,IV Bienal Americana de Artes Gráficas*1981,Frances Myers,1981
ex.243,a.1434,IV Bienal Americana de Artes Gráficas*1981,Jim Nawara,1981
ex.243,a.537,IV Bienal Americana de Artes Gráficas*1981,Gabor Peterdi,1981
ex.243,a.862,IV Bienal Americana de Artes Gráficas*1981,Rudy Pozzatti,1981
ex.243,a.607,IV Bienal Americana de Artes Gráficas*1981,Charles Roth,1981
ex.243,a.1804,IV Bienal Americana de Artes Gráficas*1981,Edward  Ruscha,1981
ex.243,a.371,IV Bienal Americana de Artes Gráficas*1981,Masaaki Sato,1981
ex.243,a.813,IV Bienal Americana de Artes Gráficas*1981,Steven Sorman,1981
ex.243,a.853,IV Bienal Americana de Artes Gráficas*1981,Sandy Walker,1981
ex.243,a.1307,IV Bienal Americana de Artes Gráficas*1981,Lance Wyman,1981
ex.243,a.195,IV Bienal Americana de Artes Gráficas*1981,Guillermo Trujillo,1981
ex.243,a.651,IV Bienal Americana de Artes Gráficas*1981,Antonio Alvarado,1981
ex.243,a.2502,IV Bienal Americana de Artes Gráficas*1981,Ricardo Raúl Ceville,1981
ex.243,a.429,IV Bienal Americana de Artes Gráficas*1981,Julio Augusto Zachrisson,1981
ex.243,a.7,IV Bienal Americana de Artes Gráficas*1981,Pedro Alcántara Herrán,1981
ex.243,a.1922,IV Bienal Americana de Artes Gráficas*1981,Claudio Arango,1981
ex.243,a.48,IV Bienal Americana de Artes Gráficas*1981,Ever Astudillo,1981
ex.243,a.30,IV Bienal Americana de Artes Gráficas*1981,Antonio Barrera,1981
ex.243,a.8,IV Bienal Americana de Artes Gráficas*1981,Álvaro Barrios,1981
ex.243,a.2329,IV Bienal Americana de Artes Gráficas*1981,Javier Iván Barrios,1981
ex.243,a.2442,IV Bienal Americana de Artes Gráficas*1981,María Elena Bernal,1981
ex.243,a.16,IV Bienal Americana de Artes Gráficas*1981,Luis Caballero,1981
ex.243,a.2239,IV Bienal Americana de Artes Gráficas*1981,Carlos Alberto Caicedo,1981
ex.243,a.394,IV Bienal Americana de Artes Gráficas*1981,Manuel Camargo,1981
ex.243,a.179,IV Bienal Americana de Artes Gráficas*1981,Juan Cárdenas,1981
ex.243,a.22,IV Bienal Americana de Artes Gráficas*1981,Santiago Cárdenas,1981
ex.243,a.1384,IV Bienal Americana de Artes Gráficas*1981,José Claroz,1981
ex.243,a.117,IV Bienal Americana de Artes Gráficas*1981,Heriberto Cogollo,1981
ex.243,a.1874,IV Bienal Americana de Artes Gráficas*1981,David Consuegra,1981
ex.243,a.1726,IV Bienal Americana de Artes Gráficas*1981,Federman Contreras,1981
ex.243,a.210,IV Bienal Americana de Artes Gráficas*1981,Cecilia Coronel,1981
ex.243,a.60,IV Bienal Americana de Artes Gráficas*1981,María Cristina Cortés,1981
ex.243,a.562,IV Bienal Americana de Artes Gráficas*1981,Fabio Daza,1981
ex.243,a.1984,IV Bienal Americana de Artes Gráficas*1981,Carlos Delgado,1981
ex.243,a.497,IV Bienal Americana de Artes Gráficas*1981,Hernando del Villar,1981
ex.243,a.1848,IV Bienal Americana de Artes Gráficas*1981,Dioscórides,1981
ex.243,a.1046,IV Bienal Americana de Artes Gráficas*1981,Odorico Doglioni,1981
ex.243,a.1985,IV Bienal Americana de Artes Gráficas*1981,Carlos Duque,1981
ex.243,a.2444,IV Bienal Americana de Artes Gráficas*1981,María Eugenia Duque,1981
ex.243,a.2213,IV Bienal Americana de Artes Gráficas*1981,Ana de Durán,1981
ex.243,a.2457,IV Bienal Americana de Artes Gráficas*1981,María Victoria Durán,1981
ex.243,a.1986,IV Bienal Americana de Artes Gráficas*1981,Carlos Echeverry,1981
ex.243,a.2026,IV Bienal Americana de Artes Gráficas*1981,Billy Escobar,1981
ex.243,a.2470,IV Bienal Americana de Artes Gráficas*1981,Mercedes Amelia Escobar,1981
ex.243,a.890,IV Bienal Americana de Artes Gráficas*1981,Rodrigo Fernández,1981
ex.243,a.26,IV Bienal Americana de Artes Gráficas*1981,Umberto Giangrandi,1981
ex.243,a.666,IV Bienal Americana de Artes Gráficas*1981,Aníbal Gil,1981
ex.243,a.1012,IV Bienal Americana de Artes Gráficas*1981,Patricia Gómez,1981
ex.243,a.46,IV Bienal Americana de Artes Gráficas*1981,Leonel Góngora,1981
ex.243,a.9,IV Bienal Americana de Artes Gráficas*1981,Beatriz González,1981
ex.243,a.160,IV Bienal Americana de Artes Gráficas*1981,Mario Gordillo,1981
ex.243,a.654,IV Bienal Americana de Artes Gráficas*1981,Antonio Grass,1981
ex.243,a.2121,IV Bienal Americana de Artes Gráficas*1981,Álvaro Herazo,1981
ex.243,a.1772,IV Bienal Americana de Artes Gráficas*1981,Enrique Hernández,1981
ex.243,a.2055,IV Bienal Americana de Artes Gráficas*1981,Beatriz Jaramillo,1981
ex.243,a.174,IV Bienal Americana de Artes Gráficas*1981,Lorenzo Jaramillo,1981
ex.243,a.108,IV Bienal Americana de Artes Gráficas*1981,Luciano Jaramillo,1981
ex.243,a.5,IV Bienal Americana de Artes Gráficas*1981,María de la Paz Jaramillo,1981
ex.243,a.213,IV Bienal Americana de Artes Gráficas*1981,Carlos Lersundy García,1981
ex.243,a.668,IV Bienal Americana de Artes Gráficas*1981,Ángel Loochkartt,1981
ex.243,a.1688,IV Bienal Americana de Artes Gráficas*1981,Francisco López,1981
ex.243,a.1532,IV Bienal Americana de Artes Gráficas*1981,Hernán Lozano,1981
ex.243,a.178,IV Bienal Americana de Artes Gráficas*1981,Juan Manuel Lugo,1981
ex.243,a.2345,IV Bienal Americana de Artes Gráficas*1981,Jorge Enrique Madriñán,1981
ex.243,a.184,IV Bienal Americana de Artes Gráficas*1981,Jorge Mantilla Caballero,1981
ex.243,a.78,IV Bienal Americana de Artes Gráficas*1981,Álvaro Marín Vieco,1981
ex.243,a.683,IV Bienal Americana de Artes Gráficas*1981,Alfonso Mateus Ortega,1981
ex.243,a.1481,IV Bienal Americana de Artes Gráficas*1981,Jaime Mendoza,1981
ex.243,a.770,IV Bienal Americana de Artes Gráficas*1981,Uldarico Minotta,1981
ex.243,a.999,IV Bienal Americana de Artes Gráficas*1981,Pedro Miranda,1981
ex.243,a.1796,IV Bienal Americana de Artes Gráficas*1981,Elena Mogollón,1981
ex.243,a.14,IV Bienal Americana de Artes Gráficas*1981,Óscar Muñoz,1981
ex.243,a.414,IV Bienal Americana de Artes Gráficas*1981,Luis Paz,1981
ex.243,a.104,IV Bienal Americana de Artes Gráficas*1981,Luis Fernando Peláez,1981
ex.243,a.288,IV Bienal Americana de Artes Gráficas*1981,Roberto Pizano,1981
ex.243,a.2511,IV Bienal Americana de Artes Gráficas*1981,Rómulo Polo Flórez,1981
ex.243,a.2134,IV Bienal Americana de Artes Gráficas*1981,Alnfonso Quijano,1981
ex.243,a.1691,IV Bienal Americana de Artes Gráficas*1981,Francisco Ramírez,1981
ex.243,a.406,IV Bienal Americana de Artes Gráficas*1981,Luis Alfonso Ramírez,1981
ex.243,a.137,IV Bienal Americana de Artes Gráficas*1981,Saturnino Ramírez,1981
ex.243,a.1001,IV Bienal Americana de Artes Gráficas*1981,Pedro Ramos,1981
ex.243,a.4,IV Bienal Americana de Artes Gráficas*1981,Ómar Rayo,1981
ex.243,a.128,IV Bienal Americana de Artes Gráficas*1981,Augusto Rendón,1981
ex.243,a.1,IV Bienal Americana de Artes Gráficas*1981,Emma Reyes,1981
ex.243,a.689,IV Bienal Americana de Artes Gráficas*1981,Alberto Rincón,1981
ex.243,a.1076,IV Bienal Americana de Artes Gráficas*1981,Natalia Rivera,1981
ex.243,a.352,IV Bienal Americana de Artes Gráficas*1981,Mónica Meira,1981
ex.243,a.118,IV Bienal Americana de Artes Gráficas*1981,Francisco Rocca-Lynn,1981
ex.243,a.336,IV Bienal Americana de Artes Gráficas*1981,Ofelia Rodríguez,1981
ex.243,a.499,IV Bienal Americana de Artes Gráficas*1981,Hernando Rojas,1981
ex.243,a.223,IV Bienal Americana de Artes Gráficas*1981,Ana María Rueda,1981
ex.243,a.127,IV Bienal Americana de Artes Gráficas*1981,Bernardo Salcedo,1981
ex.243,a.503,IV Bienal Americana de Artes Gráficas*1981,Helio Salcedo,1981
ex.243,a.834,IV Bienal Americana de Artes Gráficas*1981,Silvia Salgado,1981
ex.243,a.1241,IV Bienal Americana de Artes Gráficas*1981,Luigi Sandri,1981
ex.243,a.2534,IV Bienal Americana de Artes Gráficas*1981,Urs Joaquín Schmid,1981
ex.243,a.2181,IV Bienal Americana de Artes Gráficas*1981,Alberto Sierra Maya,1981
ex.243,a.1831,IV Bienal Americana de Artes Gráficas*1981,Édgar Silva,1981
ex.243,a.1196,IV Bienal Americana de Artes Gráficas*1981,Margarita Tamayo,1981
